,adresse_code_voie,code_postal,code_commune,code_departement,valeur_fonciere,surface_reelle_bati,surface_terrain,type_local,nombre_pieces_principales,latitude,longitude
2526507,0042,77190.0,77152,77,316000.0,154.0,575.0,Maison,7.0,48.512591,2.628957
2666700,0740,77190.0,77152,77,220500.0,80.0,357.0,Maison,4.0,48.509533,2.63437
2257319,0180,77200.0,77468,77,330000.0,95.0,520.0,Maison,4.0,48.85406,2.644409
1846126,0115,77200.0,77468,77,1300000.0,77.0,273.0,Appartement,4.0,48.850775,2.635892
2250585,0440,77200.0,77468,77,270000.0,60.0,500.0,Maison,3.0,48.857019,2.641689
2246352,0641,77210.0,77442,77,210500.0,68.0,378.0,Maison,4.0,48.421882,2.754857
1817513,0220,77210.0,77014,77,580000.0,320.0,506.0,Maison,11.0,48.416952,2.72451
2584883,0390,77210.0,77014,77,251600.0,85.0,329.0,Maison,4.0,48.407841,2.725118
2545197,0400,77210.0,77014,77,339500.0,105.0,78.0,Maison,5.0,48.408948,2.72176
2661660,0160,77220.0,77215,77,560000.0,112.0,653.0,Maison,3.0,48.742217,2.733903
2556548,0485,77220.0,77215,77,250000.0,74.0,356.0,Maison,4.0,48.734448,2.71538
2556076,0828,77220.0,77215,77,785000.0,962.0,1904.0,Local industriel. commercial ou assimilé,0.0,48.736847,2.729192
1811537,0100,77220.0,77177,77,810000.0,300.0,500.0,Maison,11.0,48.76315,2.773314
1813507,0060,77220.0,77377,77,325000.0,140.0,325.0,Maison,5.0,48.715227,2.745851
2217419,0050,77220.0,77377,77,240000.0,83.0,360.0,Maison,5.0,48.712947,2.737648
2561860,0045,77220.0,77470,77,271500.0,104.0,195.0,Maison,5.0,48.741188,2.778665
2664472,1380,77220.0,77470,77,254400.0,69.0,412.0,Maison,4.0,48.742176,2.778364
2668674,1450,77220.0,77470,77,285000.0,104.0,207.0,Maison,5.0,48.740875,2.778164
2254362,0080,77230.0,77308,77,246650.0,98.0,108.0,Maison,4.0,49.024715,2.74709
2552362,0051,77230.0,77322,77,313000.0,137.0,500.0,Maison,6.0,49.067349,2.600306
1846184,0400,77230.0,77153,77,239000.0,109.0,312.0,Maison,4.0,49.053124,2.673676
2273739,1118,77230.0,77153,77,285000.0,111.0,500.0,Maison,6.0,49.056739,2.695927
2712199,0386,77230.0,77153,77,495000.0,197.0,886.0,Maison,7.0,49.049775,2.690009
2705840,0813,77230.0,77153,77,299000.0,86.0,500.0,Maison,4.0,49.063056,2.684207
2600861,0180,77230.0,77308,77,220000.0,140.0,449.0,Maison,5.0,49.028228,2.749568
1835436,0851,77230.0,77153,77,422688.53,121.0,252.0,Maison,3.0,49.049372,2.692838
2659458,1060,77240.0,77495,77,211000.0,61.0,398.0,Maison,3.0,48.55915,2.609137
2666602,0491,77240.0,77495,77,245000.0,89.0,227.0,Maison,5.0,48.56436,2.615866
2666684,0680,77240.0,77495,77,232000.0,72.0,344.0,Maison,3.0,48.566987,2.610024
2524986,0140,77240.0,77067,77,269000.0,83.0,225.0,Maison,4.0,48.567282,2.603372
2668543,0850,77240.0,77495,77,215000.0,69.0,211.0,Maison,3.0,48.561461,2.627166
2658435,0617,77240.0,77495,77,252000.0,82.0,319.0,Maison,4.0,48.570226,2.61656
2522410,0399,77240.0,77495,77,765886.8,1275.0,500.0,Local industriel. commercial ou assimilé,0.0,48.559649,2.634932
2229609,0500,77240.0,77067,77,219900.0,71.0,148.0,Maison,3.0,48.566792,2.607363
2670888,0380,77240.0,77067,77,170000.0,96.0,508.0,Maison,5.0,48.56789,2.596972
1812026,1084,77240.0,77067,77,239000.0,64.0,200.0,Maison,3.0,48.575353,2.600226
2219766,0400,77240.0,77447,77,435000.0,156.0,1844.0,Maison,6.0,,
2691818,0738,77250.0,77316,77,28000.0,62.0,70.0,Maison,3.0,48.349242,2.849229
2694419,0630,77250.0,77316,77,150000.0,61.0,50.0,Maison,3.0,48.371518,2.816701
1818459,0791,77250.0,77316,77,190000.0,66.0,264.0,Maison,5.0,48.374351,2.808298
2243119,0840,77250.0,77316,77,282000.0,103.0,123.0,Maison,4.0,48.373162,2.792765
2545735,0797,77250.0,77316,77,388000.0,162.0,141.0,Maison,5.0,48.383734,2.779857
2580639,1220,77250.0,77316,77,480000.0,240.0,291.0,Maison,7.0,,
2585555,0220,77250.0,77506,77,95000.0,65.0,722.0,Maison,4.0,48.30209,2.824521
2545748,0680,77250.0,77316,77,317500.0,96.0,429.0,Maison,5.0,48.37208,2.827847
2581838,0733,77250.0,77316,77,255000.0,118.0,500.0,Maison,6.0,48.336216,2.79163
2540076,0280,77250.0,77501,77,98000.0,48.0,58.0,Maison,3.0,48.325808,2.865197
2543217,0220,77250.0,77506,77,350000.0,219.0,500.0,Maison,6.0,48.303075,2.823389
2577311,0725,77250.0,77316,77,163500.0,62.0,482.0,Maison,4.0,48.334065,2.789703
2689208,0799,77250.0,77316,77,256500.0,113.0,626.0,Maison,5.0,48.373493,2.793389
2248835,0380,77250.0,77506,77,185000.0,124.0,2200.0,Maison,5.0,48.300072,2.827544
2575945,0530,77260.0,77183,77,350000.0,279.0,2172.0,Local industriel. commercial ou assimilé,0.0,48.949326,3.120461
2685513,0525,77260.0,77183,77,187000.0,74.0,522.0,Maison,4.0,48.941832,3.121862
2532590,0220,77260.0,77183,77,350000.0,35.0,234.0,Appartement,1.0,48.948638,3.132504
2677803,0100,77260.0,77448,77,265000.0,115.0,500.0,Maison,5.0,48.940614,3.10255
2567223,0730,77260.0,77183,77,149000.0,95.0,110.0,Maison,3.0,48.952259,3.130918
2573152,0180,77260.0,77478,77,272500.0,156.0,269.0,Maison,4.0,48.958113,3.074009
2687450,0100,77260.0,77478,77,200000.0,95.0,655.0,Maison,5.0,48.957209,3.069678
2232098,0160,77260.0,77440,77,220000.0,124.0,116.0,Maison,7.0,48.944713,3.076057
2604269,1395,77270.0,77514,77,254000.0,91.0,179.0,Maison,3.0,48.951578,2.613819
2554497,1310,77270.0,77514,77,213000.0,42.0,350.0,Maison,2.0,48.937268,2.613905
2598701,0510,77270.0,77514,77,253000.0,72.0,397.0,Maison,4.0,48.944095,2.601746
2253605,0700,77270.0,77514,77,250000.0,120.0,755.0,Appartement,6.0,48.939524,2.612331
1842694,0522,77270.0,77514,77,236000.0,88.0,144.0,Maison,5.0,48.936465,2.613754
2591238,1470,77270.0,77514,77,300000.0,117.0,78.0,Maison,4.0,48.945541,2.619311
1836839,0127,77270.0,77514,77,600000.0,80.0,811.0,Appartement,3.0,48.946416,2.622621
2594239,0880,77270.0,77514,77,5062913.0,78.0,1059.0,Appartement,3.0,48.949534,2.59746
2561387,0462,77280.0,77349,77,414100.0,169.0,500.0,Maison,5.0,49.082696,2.64886
2702662,0228,77280.0,77349,77,238000.0,72.0,231.0,Maison,4.0,49.079236,2.671891
2259357,0082,77280.0,77349,77,245000.0,78.0,253.0,Maison,4.0,49.074656,2.671433
2554810,1370,77290.0,77294,77,250000.0,75.0,408.0,Maison,4.0,48.954492,2.595345
1852965,1420,77290.0,77294,77,339200.0,80.0,410.0,Maison,5.0,48.958749,2.594413
2609600,1035,77290.0,77294,77,700000.0,29.0,3287.0,Appartement,1.0,48.968977,2.57905
2707796,0310,77290.0,77294,77,289000.0,90.0,521.0,Maison,4.0,48.971887,2.64767
2265867,1380,77290.0,77294,77,275000.0,112.0,445.0,Maison,5.0,48.955415,2.599096
1840666,0780,77290.0,77294,77,278000.0,75.0,402.0,Maison,3.0,48.961462,2.603892
2721457,0123,77290.0,77123,77,800000.0,2912.0,3012.0,Local industriel. commercial ou assimilé,0.0,48.98109,2.648706
2701349,1390,77290.0,77294,77,409200.0,74.0,505.0,Appartement,3.0,48.980433,2.615178
2688849,0260,77300.0,77186,77,620000.0,120.0,266.0,Maison,5.0,48.407649,2.70088
2545520,1210,77300.0,77186,77,430000.0,25.0,159.0,Appartement,2.0,48.405947,2.695479
1834234,0070,77300.0,77186,77,1400000.0,235.0,110.0,Maison,8.0,48.40192,2.693495
2674274,0287,77310.0,77407,77,8000000.0,64.0,4284.0,Appartement,3.0,48.529047,2.53508
1801927,0330,77310.0,77407,77,436000.0,307.0,500.0,Maison,13.0,48.533093,2.534946
2512842,0020,77310.0,77040,77,149800.0,89.0,562.0,Maison,6.0,48.502787,2.563642
2674278,0287,77310.0,77407,77,8000000.0,88.0,4284.0,Maison,5.0,48.529047,2.53508
2727682,0012,77320.0,77424,77,275000.0,139.0,5890.0,Maison,4.0,48.737087,3.422252
1828826,B036,77320.0,77116,77,230200.0,140.0,500.0,Maison,3.0,48.771462,3.207454
1829745,0693,77320.0,77182,77,170000.0,100.0,648.0,Appartement,4.0,48.783147,3.289483
2535161,0230,77320.0,77240,77,194600.0,142.0,522.0,Maison,6.0,48.797504,3.271698
1826251,0120,77320.0,77421,77,147000.0,69.0,700.0,Maison,4.0,48.743394,3.321299
2535700,0120,77320.0,77116,77,195000.0,96.0,500.0,Maison,5.0,48.761288,3.218485
2571607,0190,77320.0,77240,77,98000.0,56.0,569.0,Maison,2.0,48.807574,3.296843
2613948,0133,77320.0,77032,77,120000.0,70.0,591.0,Maison,3.0,48.699983,3.245373
2569041,B197,77320.0,77240,77,80000.0,130.0,250.0,Maison,5.0,48.778383,3.24613
1827698,0050,77320.0,77247,77,108000.0,153.0,471.0,Maison,6.0,48.762616,3.344649
2677349,B146,77320.0,77432,77,164000.0,81.0,248.0,Maison,3.0,48.806415,3.237366
2523977,0500,77330.0,77350,77,332000.0,59.0,485.0,Maison,4.0,48.777945,2.684929
2516048,0122,77330.0,77350,77,340000.0,83.0,359.0,Maison,5.0,48.7718,2.669085
2558603,0446,77330.0,77350,77,345000.0,120.0,575.0,Maison,6.0,48.757446,2.687668
2674446,0402,77330.0,77350,77,400000.0,129.0,1167.0,Maison,5.0,48.756749,2.681042
2516323,0749,77330.0,77350,77,367000.0,107.0,451.0,Maison,6.0,48.772998,2.668262
2667461,0705,77330.0,77350,77,410000.0,146.0,432.0,Maison,5.0,48.77,2.668319
1817415,0520,77330.0,77350,77,200000.0,54.0,232.0,Maison,2.0,48.768455,2.675525
2665252,0459,77330.0,77350,77,519000.0,111.0,183.0,Maison,4.0,48.768019,2.660438
2515862,1097,77340.0,77373,77,310000.0,111.0,320.0,Maison,4.0,48.7793,2.598037
2656805,1040,77340.0,77373,77,38000000.0,74.0,54869.0,Appartement,4.0,48.797147,2.610108
2656573,1040,77340.0,77373,77,38000000.0,60.0,54869.0,Appartement,3.0,48.797147,2.610108
2520059,0215,77340.0,77373,77,289000.0,96.0,200.0,Maison,5.0,48.789318,2.612875
2216620,1151,77340.0,77373,77,285000.0,77.0,462.0,Maison,4.0,48.784084,2.61167
1798449,1150,77340.0,77373,77,490000.0,89.0,500.0,Maison,4.0,48.790408,2.597925
2656582,1040,77340.0,77373,77,38000000.0,72.0,54869.0,Appartement,4.0,48.797147,2.610108
2561394,0452,77340.0,77373,77,3439544.0,588.0,2795.0,Local industriel. commercial ou assimilé,0.0,48.800089,2.626561
2553292,0873,77340.0,77373,77,1600000.0,59.0,1418.0,Appartement,3.0,48.776499,2.596263
2676806,0524,77340.0,77373,77,1500000.0,15.0,3070.0,Appartement,1.0,48.779004,2.611576
2515254,0835,77340.0,77373,77,235000.0,81.0,144.0,Maison,4.0,48.801012,2.621924
2656715,1040,77340.0,77373,77,38000000.0,60.0,54869.0,Appartement,3.0,48.797147,2.610108
2559012,0880,77340.0,77373,77,331000.0,116.0,400.0,Maison,5.0,48.806923,2.602352
2675637,0552,77340.0,77373,77,3000000.0,33.0,4607.0,Appartement,1.0,48.796938,2.614407
2528701,0375,77350.0,77285,77,15668928.0,29.0,17412.0,Appartement,1.0,48.546376,2.644203
2564921,0038,77350.0,77285,77,179000.0,73.0,159.0,Maison,4.0,48.536703,2.620568
2520808,0200,77350.0,77038,77,851200.0,250.0,1500.0,Maison,6.0,48.524075,2.620713
1805050,0290,77350.0,77285,77,210000.0,89.0,162.0,Maison,4.0,48.545542,2.640098
2513197,0411,77350.0,77285,77,188000.0,75.0,190.0,Maison,4.0,48.536635,2.621483
2548567,0360,77350.0,77285,77,412750.0,169.0,1000.0,Maison,4.0,48.538694,2.649465
2659252,0058,77350.0,77285,77,178500.0,77.0,152.0,Maison,4.0,48.546833,2.624441
2528389,0375,77350.0,77285,77,15668928.0,29.0,17412.0,Appartement,1.0,48.546376,2.644203
2217928,0040,77350.0,77285,77,68000.0,136.0,260.0,Local industriel. commercial ou assimilé,0.0,48.543038,2.645214
2597222,0065,77360.0,77479,77,365000.0,100.0,101.0,Maison,5.0,48.868063,2.62463
2700664,0310,77360.0,77479,77,260000.0,53.0,240.0,Maison,4.0,48.870668,2.634767
2561313,0634,77360.0,77479,77,400000.0,142.0,557.0,Maison,7.0,48.867258,2.628406
2269509,0390,77360.0,77479,77,420000.0,130.0,500.0,Maison,5.0,48.870581,2.64155
2566670,0400,77360.0,77479,77,432200.0,91.0,630.0,Maison,3.0,48.869462,2.63718
2589790,0540,77360.0,77479,77,273000.0,62.0,173.0,Maison,4.0,48.87822,2.631773
2599495,0310,77360.0,77479,77,250000.0,45.0,156.0,Maison,3.0,48.874109,2.637811
2574575,0185,77370.0,77272,77,100000.0,57.0,196.0,Maison,3.0,48.539604,3.142318
2277509,0008,77370.0,77089,77,215000.0,106.0,500.0,Maison,4.0,48.512722,2.968274
2575333,0187,77370.0,77327,77,159025.0,82.0,238.0,Maison,4.0,48.552189,3.023045
2728379,0140,77370.0,77327,77,88000.0,50.0,73.0,Maison,2.0,48.557006,3.012389
2276959,0048,77370.0,77327,77,196000.0,84.0,395.0,Maison,4.0,48.54938,3.01337
2277510,0008,77370.0,77089,77,215000.0,106.0,558.0,Maison,4.0,48.512722,2.968274
2278468,0003,77370.0,77089,77,286000.0,150.0,730.0,Maison,7.0,48.51053,2.938883
1860029,0090,77370.0,77327,77,211000.0,144.0,332.0,Maison,5.0,48.561171,3.017331
2516601,0522,77380.0,77122,77,254500.0,95.0,209.0,Maison,5.0,48.65479,2.568201
2524687,0510,77380.0,77122,77,1500000.0,32.0,2087.0,Appartement,1.0,48.66406,2.565906
2221944,0185,77380.0,77122,77,218000.0,77.0,376.0,Maison,4.0,48.667395,2.551335
2659459,0586,77380.0,77122,77,229000.0,89.0,171.0,Maison,4.0,48.661345,2.560942
2514149,0597,77380.0,77122,77,4139660.0,3545.0,14000.0,Local industriel. commercial ou assimilé,0.0,48.648654,2.554546
2215684,0630,77380.0,77122,77,220000.0,89.0,174.0,Maison,4.0,48.661973,2.561118
2527497,0185,77380.0,77122,77,365000.0,153.0,76.0,Maison,6.0,48.667528,2.551245
2528122,0960,77380.0,77122,77,950000.0,116.0,652.0,Appartement,5.0,48.66442,2.568485
2513487,0132,77390.0,77534,77,271000.0,123.0,782.0,Maison,5.0,48.638369,2.769756
1812771,0120,77390.0,77107,77,212000.0,120.0,415.0,Maison,5.0,48.667813,2.842297
2562652,0905,77390.0,77107,77,277000.0,75.0,500.0,Maison,4.0,48.662917,2.865076
2662969,0262,77390.0,77534,77,230000.0,106.0,500.0,Maison,6.0,48.645868,2.781722
2549812,0760,77390.0,77107,77,178000.0,80.0,171.0,Maison,4.0,48.665042,2.846535
2512413,0340,77390.0,77493,77,110000.0,2000.0,500.0,Local industriel. commercial ou assimilé,0.0,48.647297,2.828355
2549396,0160,77390.0,77534,77,155792.92,750.0,2200.0,Local industriel. commercial ou assimilé,0.0,48.639202,2.785722
2558665,0080,77390.0,77145,77,375000.0,50.0,580.0,Maison,2.0,48.595751,2.739067
2226722,0262,77390.0,77534,77,185000.0,35.0,210.0,Maison,3.0,48.646529,2.783242
2593424,0080,77400.0,77372,77,247000.0,85.0,279.0,Maison,3.0,48.8851,2.696201
2269689,0300,77400.0,77243,77,9929891.0,86.0,31514.0,Appartement,5.0,,
2269855,0300,77400.0,77243,77,9929891.0,86.0,5171.0,Appartement,5.0,,
1843170,0140,77400.0,77464,77,5058615.0,66.0,301.0,Appartement,3.0,48.884099,2.7078
2701270,0560,77400.0,77243,77,230000.0,40.0,199.0,Maison,2.0,48.86652,2.718318
2595359,0500,77400.0,77464,77,378000.0,110.0,549.0,Maison,5.0,48.886685,2.703489
2257503,0890,77400.0,77243,77,198000.0,66.0,263.0,Maison,4.0,48.86549,2.718428
2596006,0100,77400.0,77155,77,314000.0,141.0,378.0,Maison,5.0,48.888047,2.732693
2593748,1680,77400.0,77243,77,285000.0,58.0,181.0,Maison,3.0,48.876513,2.693754
2270181,0300,77400.0,77243,77,9929891.0,74.0,31514.0,Appartement,4.0,,
2274697,0795,77400.0,77243,77,23738104.0,10.0,2687.0,Appartement,1.0,48.872178,2.695674
2270197,0300,77400.0,77243,77,9929891.0,86.0,5171.0,Appartement,5.0,,
2270404,0796,77400.0,77243,77,9929891.0,79.0,13306.0,Appartement,4.0,,
1839472,0460,77400.0,77372,77,580000.0,13.0,78.0,Appartement,1.0,48.882474,2.703406
2269873,0300,77400.0,77243,77,9929891.0,74.0,31514.0,Appartement,4.0,,
1835013,0100,77410.0,77196,77,220000.0,92.0,388.0,Maison,4.0,48.940127,2.739431
2722308,0060,77410.0,77196,77,67500.0,90.0,484.0,Maison,4.0,48.937371,2.741058
1838923,1382,77410.0,77118,77,345000.0,87.0,278.0,Maison,5.0,48.943815,2.696113
2595389,0019,77410.0,77005,77,315000.0,92.0,214.0,Maison,4.0,48.923926,2.711665
2557126,0160,77410.0,77196,77,332152.0,90.0,254.0,Maison,4.0,48.941246,2.73817
2571480,0200,77410.0,77005,77,460000.0,134.0,1000.0,Maison,5.0,48.927153,2.718277
2594059,0660,77410.0,77118,77,120000.0,155.0,186.0,Local industriel. commercial ou assimilé,0.0,48.945219,2.685019
2710292,0800,77410.0,77118,77,460000.0,134.0,500.0,Maison,4.0,48.942213,2.642641
1840253,0100,77410.0,77517,77,704500.0,231.0,1161.0,Maison,6.0,48.91702,2.660569
2549971,0100,77410.0,77196,77,233000.0,110.0,118.0,Maison,4.0,48.93791,2.740648
2715369,0040,77410.0,77427,77,326000.0,84.0,400.0,Maison,4.0,48.987405,2.709809
2599450,0101,77410.0,77005,77,179000.0,84.0,39.0,Maison,3.0,48.927526,2.719536
2266792,0258,77410.0,77515,77,248000.0,140.0,500.0,Maison,7.0,48.980117,2.78375
2602203,0360,77410.0,77118,77,225000.0,51.0,223.0,Maison,2.0,48.941287,2.691505
2599389,0185,77410.0,77095,77,320000.0,90.0,425.0,Maison,4.0,48.969521,2.761495
2719727,0120,77410.0,77196,77,230000.0,71.0,400.0,Maison,4.0,48.939787,2.742336
2591747,0016,77420.0,77083,77,2600000.0,725.0,8837.0,Local industriel. commercial ou assimilé,0.0,48.837969,2.589513
2551176,0130,77420.0,77083,77,512000.0,129.0,692.0,Maison,5.0,48.856637,2.585105
2569987,0537,77420.0,77083,77,1800000.0,90.0,1205.0,Maison,4.0,48.853299,2.57508
2560599,0016,77420.0,77083,77,16893048.0,21.0,3488.0,Appartement,1.0,48.836712,2.590519
2570052,0537,77420.0,77083,77,2188000.0,50.0,1953.0,Maison,2.0,48.853261,2.575296
2713495,0126,77420.0,77083,77,9311309.0,30.0,2253.0,Appartement,2.0,48.842379,2.585711
2713338,0126,77420.0,77083,77,9311309.0,19.0,2253.0,Appartement,1.0,48.842379,2.585711
2560448,0016,77420.0,77083,77,16893048.0,20.0,3488.0,Appartement,1.0,48.836712,2.590519
2713329,0126,77420.0,77083,77,9311309.0,19.0,2253.0,Appartement,1.0,48.842379,2.585711
1848045,0537,77420.0,77083,77,748000.0,148.0,902.0,Maison,7.0,48.853374,2.575694
1809289,0650,77430.0,77079,77,235000.0,98.0,315.0,Maison,4.0,48.402005,2.795744
2582560,0320,77430.0,77079,77,175000.0,72.0,177.0,Maison,4.0,48.401356,2.800544
1797113,0005,77430.0,77079,77,208000.0,85.0,400.0,Maison,5.0,48.405875,2.800491
2698453,0290,77430.0,77079,77,156000.0,250.0,128.0,Local industriel. commercial ou assimilé,0.0,48.39661,2.796186
1833453,0350,77430.0,77079,77,116000.0,48.0,257.0,Maison,3.0,48.391979,2.800146
2586451,0025,77430.0,77079,77,88000.0,105.0,379.0,Maison,6.0,48.397275,2.808988
2234589,0280,77440.0,77257,77,68000.0,90.0,611.0,Maison,4.0,49.034945,3.028267
2532760,0520,77440.0,77257,77,225000.0,90.0,437.0,Maison,3.0,49.034687,3.026222
2532449,0595,77440.0,77126,77,1000.0,65.0,515.0,Maison,4.0,49.014026,2.952964
2575088,0043,77440.0,77231,77,226300.0,91.0,478.0,Maison,4.0,49.000624,3.008808
2688461,0060,77440.0,77126,77,265000.0,76.0,500.0,Maison,4.0,49.004837,3.002768
2232458,0070,77440.0,77008,77,277000.0,89.0,327.0,Maison,4.0,48.97923,3.025727
2530088,0980,77450.0,77125,77,116000.0,51.0,45.0,Maison,3.0,48.897702,2.830307
2677009,0080,77450.0,77315,77,215000.0,73.0,52.0,Maison,4.0,48.887817,2.825742
2575723,B008,77450.0,77125,77,13000.0,19.0,540.0,Maison,2.0,48.895963,2.828782
2231444,0200,77450.0,77125,77,213000.0,49.0,462.0,Maison,2.0,48.89582,2.83444
2702872,0160,77450.0,77234,77,250000.0,70.0,439.0,Maison,4.0,48.916987,2.76578
2679794,0440,77450.0,77315,77,456000.0,117.0,400.0,Maison,6.0,48.887817,2.830133
2576720,0400,77450.0,77171,77,239200.0,77.0,113.0,Maison,4.0,48.894796,2.810377
1824673,1110,77450.0,77125,77,112365.0,150.0,1000.0,Maison,7.0,48.898853,2.845568
2687391,1180,77450.0,77171,77,294300.0,61.0,584.0,Maison,2.0,48.90809,2.805216
2268541,0046,77450.0,77234,77,336000.0,117.0,500.0,Maison,4.0,48.920327,2.754336
2544896,0163,77460.0,77458,77,150000.0,75.0,536.0,Maison,3.0,48.165509,2.740541
1817458,0158,77460.0,77458,77,109000.0,57.0,45.0,Maison,2.0,48.182862,2.704484
2545167,1035,77460.0,77071,77,134000.0,105.0,965.0,Maison,3.0,48.200515,2.820217
2540252,0070,77460.0,77458,77,185000.0,150.0,177.0,Maison,6.0,48.180112,2.740813
1846029,0760,77470.0,77475,77,945000.0,77.0,1073.0,Appartement,4.0,48.957561,2.95354
1841498,0220,77470.0,77199,77,315000.0,128.0,500.0,Maison,4.0,48.936702,2.933264
2255248,0255,77470.0,77475,77,230000.0,97.0,385.0,Maison,5.0,48.965037,2.95107
2597955,0600,77470.0,77475,77,244000.0,95.0,341.0,Maison,5.0,48.954642,2.949269
2278007,0100,77480.0,77523,77,151000.0,98.0,500.0,Maison,5.0,48.411426,3.353658
2275830,0110,77480.0,77523,77,230000.0,250.0,1845.0,Maison,5.0,48.409877,3.360366
2611914,0140,77480.0,77310,77,91000.0,106.0,633.0,Maison,2.0,48.380564,3.257051
1860525,0070,77480.0,77187,77,97000.0,100.0,505.0,Maison,3.0,48.410551,3.40066
2728112,0040,77480.0,77187,77,203600.0,140.0,688.0,Maison,5.0,48.408233,3.401115
2726612,0360,77480.0,77051,77,91000.0,57.0,64.0,Maison,3.0,48.416001,3.238855
2614301,0110,77480.0,77507,77,181000.0,90.0,501.0,Maison,3.0,48.39568,3.297605
2554851,2413,77500.0,77108,77,390000.0,99.0,532.0,Maison,5.0,48.890864,2.603967
2251143,1745,77500.0,77108,77,278000.0,108.0,305.0,Maison,6.0,48.888348,2.611752
2265473,2958,77500.0,77108,77,404000.0,105.0,500.0,Maison,4.0,48.886693,2.606039
2562964,2413,77500.0,77108,77,300000.0,86.0,519.0,Maison,4.0,48.890603,2.605038
2716096,2705,77500.0,77108,77,217300.0,82.0,107.0,Maison,5.0,48.884206,2.584769
2558903,3460,77500.0,77108,77,925000.0,1500.0,5790.0,Local industriel. commercial ou assimilé,0.0,48.888848,2.591024
2259206,3555,77500.0,77108,77,1705000.0,2301.0,7265.0,Local industriel. commercial ou assimilé,0.0,48.891545,2.593305
2597770,1245,77500.0,77108,77,280000.0,105.0,225.0,Maison,5.0,48.893348,2.624504
1841692,2460,77500.0,77108,77,444000.0,54.0,497.0,Maison,3.0,48.871984,2.587852
1837885,1550,77500.0,77108,77,270000.0,61.0,570.0,Maison,4.0,48.899642,2.615364
1844531,3610,77500.0,77108,77,415000.0,122.0,320.0,Maison,5.0,48.868334,2.584149
2610884,1780,77500.0,77108,77,6100000.0,17.0,1175.0,Appartement,1.0,48.868099,2.575156
2558886,1617,77500.0,77108,77,373000.0,127.0,338.0,Maison,5.0,48.889531,2.624323
2598561,2160,77500.0,77108,77,350000.0,99.0,480.0,Maison,5.0,48.894857,2.619352
2258466,3530,77500.0,77108,77,143302.0,108.0,391.0,Maison,6.0,48.882797,2.571388
2610904,1780,77500.0,77108,77,6100000.0,19.0,1398.0,Appartement,1.0,48.867945,2.575237
2608314,2410,77500.0,77108,77,670000.0,47.0,545.0,Appartement,3.0,48.871283,2.576772
2611158,0470,77500.0,77108,77,198300.0,45.0,139.0,Maison,3.0,48.885089,2.617961
2598721,2544,77500.0,77108,77,400000.0,158.0,583.0,Maison,7.0,48.886448,2.60346
2237404,0120,77510.0,77385,77,163000.0,72.0,162.0,Maison,4.0,48.847072,3.233257
1827693,0660,77510.0,77385,77,45000.0,106.0,278.0,Maison,4.0,48.844719,3.234434
